id,name,link
8e93f251-bcb0-49a4-93a8-f9809c831301,DBA,dba-crypto
42940d3e-0f68-4d92-a3c1-8b88a0b5c684,Velosity Capital,velosity-capital
e2c0cf35-d341-4c3e-a614-eca0d16c67b9,Chingona Ventures,chingona-ventures
3b6c46fa-7d3c-c9d6-e033-901493a0eb50,ANRI,anri
46023f5e-35d5-c6f4-9981-112cef17d791,Munich Re,munich-reinsurance
3bcdd872-cf8b-492b-a16a-951e963fada0,Kale Investment Fund,kale-investment-fund
15cbdff8-d79d-4d4e-ab25-46bc9b81bd62,Team Pennsylvania Foundation,team-pennsylvania-foundation
f97e0dce-3681-fa29-8f09-ee9076ab342e,Global Health Investment Fund (GHIF),the-global-health-investment-fund-ghif
dd9f72c4-de29-566c-d63f-f23f1726ffe4,Moonshots Capital,moonshots-capital
1f37a3e7-02b1-390d-eba7-a03cf1d5e75e,Glilot Capital Partners,glilot-capital-partners
a3a5002e-57ab-4a90-b2a2-9da6adcafb3d,Transpose Platform Management,transpose-platform-management
296802e3-a531-414c-bdf5-bde088b1556e,Quantified Ventures,quantified-ventures
1fb57aca-9a36-42ac-beee-916a086463f5,Prime Impact Fund,prime-impact-fund
01b54283-8885-4b29-b82b-95f49332586f,Red Carpet Capital Limited,red-carpet-capital-limited
989c5834-ecda-9c9e-50f8-33b69e253d47,Alta Partners,alta-partners
ecfa861f-f00f-431a-a718-b0a0e59f44fe,W Health Ventures,w-health-ventures
2dea2328-71dd-4ace-a929-651fd82bba76,Redesdale,redesdale
cab00d0f-61b4-42f5-b31c-1432cf154b57,BOILING POINT INVESTMENT,boiling-point-investment
fcbb4bc7-8e61-893a-989b-de915863c3bc,Lenovo Capital and Incubator Group (LCIG),lenovo-capital-and-incubator-group-lcig
94df65d6-48b3-4aed-a07d-89b0b9eefee8,Xiaomi Ventures,xiaomi-ventures
e03b47e0-f25f-1e36-1314-bd65b6d16ee4,Techstars Ventures,bullet-time-ventures
139eb453-5b81-4df8-b8d0-026bc2a98af1,Jordan Park,jordan-park
ea3167d4-a3ee-6519-8f41-af6b5b3d96a0,Ridge Ventures,ridge-ventures
833a2e00-73c7-9fee-5032-2cdda9806c31,Okapi Venture Capital,okapi-venture-capital
1cde3a59-98a3-eac6-4e55-972e1a4d1ca0,Eos Venture Partners,eos-venture-partners
4a12e691-a8e0-4224-9fba-c02cd58968a3,Prox Ventures,prox-ventures
70353fec-dde4-fcae-1f50-769d59adaa46,Stony Lonesome Group,stony-lonesome-group
7089a33d-6d13-4268-985e-e15e63b4d508,Disruptive AI Venture Capital,disruptive-ai-venture-capital
3e352423-06e5-8386-e0cd-a1ad452626a9,Golub Capital,golub-capital
8f11e698-de12-44d7-b900-14afe6fedc77,Ayon Capital,ayon-capital
50f25ca0-65a7-f98c-5610-a403fbf6ee8c,Asahi Kasei,asahi-kasei
45c2d7ef-5bbe-4703-bc7f-095105e59d68,Keiretsu Forum Turkey,keiretsu-forum-turkey
369b13cc-12eb-4acd-a82e-551c35d6a415,Starlight Ventures,starlight-ventures-management-llc
459116b1-349f-45eb-9fac-63c05094caca,Angel,angel-caca
4ed2f298-614e-49ba-800b-7cf590974a08,Dragonfly Capital,dragonfly-capital
83a77d04-d034-4d74-b0fe-677457eb9554,Sepio Capital,sepio-capital
6d207e42-527a-4bda-9d80-3d34e4f98108,Rockaway Blockchain Fund,rockaway-blockchain
959b1145-1067-d698-809c-10eae7b02f58,Florida Institute of Technology,florida-institute-of-technology
9c0cfe51-4799-42d0-b2e2-73bc85d789d6,Alliance DAO,defi-alliance
6589ff2a-aff1-4421-b63e-998e504eb55e,BH Digital,bh-digital
ab32670a-ee6a-484b-837c-302bd82a3be1,Volt Capital,token-daily
8e4fc8f3-a74c-7cae-9fea-9d4333002165,Veeam Software,veeam-software
d98f148d-fddf-4f4e-a71e-744343b37259,Alpha Impact Investment Management Partners,alpha-impact-investment-management
9c04b31f-afa2-417b-a5e7-5edc87c28edf,Resilient Ventures,resilient-ventures
3daf3953-85ef-46ec-9e13-52bb0698d68a,Sonoran Founders Fund,sonoran-founders-fund
95c3ad8e-7441-23e8-3632-fc173de4794a,Naples Technology Ventures,naples-ventures
2440a92f-2d32-e2f1-43b1-2aa11b98129d,DRW Venture Capital,drw-venture-capital
caffa196-af7d-4670-9233-29f77b769c45,Intersection Growth Partners,intersection-growth-partners
4b13b424-d02b-400b-abef-b0311e430c47,Outpost Ventures,outpost-ventures
330bb501-e018-4799-92c1-d609b1c0ef60,Purpose Ventures,purpose-ventures
307c0c33-76e8-42cf-823e-2e90e39e5f1e,Cicada Capital,cicada-capital
7b99ecd0-2fd6-4ed0-3c8e-d289d665fd14,Network 1 Financial Securities,network-1-financial
52797f70-4ea0-47b1-bad7-10fa5be3aef7,Ceros Capital Markets,ceros-capital-markets
c766a76c-10f3-448b-87f1-8ea8fcc37e5f,Initiate Studios,initiate-studios-7e5f
bcd80da0-55aa-49b4-a332-060cb71e409c,Level One Fund,level-one-fund
1e4f3a23-1eba-00a1-96f9-ea2f43e74b41,Berkshire Hathaway,berkshire-hathaway-corp
fbd73572-0677-4957-6e27-4385c375f67d,Small Business Capital,small-business-capital-2
716bf2d9-bc79-4fdc-8103-33d622b18310,SaxeCap,saxecap
78423cba-be08-81dc-024b-a96e727b7d04,43North,43-north
cd1e2800-e4a9-ea4b-51bf-dbcba5ad13df,Ancora,ancora-holdings
05c09322-4c9f-4bd0-9b16-734db44582ac,Morrison Seger Venture Capital Partners,morrison-seger-venture-capital-partners
cd986388-219a-4850-b205-1e26c8c95799,Stage 1 Fund,stage-1-fund
cd530014-8a93-4b34-8aa7-a50589e9be43,DESCOvery,descovery
9284b3f5-f29b-45fc-a424-2c0da3e2dffc,Saisei Ventures,saisei-ventures
30c2a4ee-4d83-2e45-c2ad-7cdaeb910384,Peterson Partners,peterson-partners
9f820925-e711-4cc9-a406-e8045afd3e99,Hands of Midas,hands-of-midas
c8bc93c2-d7c6-45ef-ae71-f48c6a070643,BlackCrow Capital,blackcrow-capital
a3efc8fd-f7f5-ead1-5138-7a34a11f1b9c,Christiana Care Health Systems,christiana-care-health-systems
ab75edba-c807-0cb5-cab4-2a831181a60c,Benhamou Global Ventures,benhamou-global-ventures
e2982f2f-5c11-4bc3-aa78-fa4cd919b307,TONcoin.fund,toncoin-fund
a7f40842-8fc2-3739-e818-5c3b793a388b,MATH Venture Partners,math-venture-partners
31bfd9f2-dfea-48dd-a217-460c8db64eed,Solana Ventures,solana-capital
33ca8fb7-d080-4f62-b49f-62eac59a9647,1414 Ventures,1414-ventures
b5e76034-0b0f-459c-915a-15df30610ff2,PACA Ventures,paca-ventures
743ecf7d-1a8b-4441-8b87-f37e870cbc7a,Willow Growth Partners,willow-growth-partners
7a87976f-e8cf-4730-acc2-3eb6766ab4ed,Hanover Technology Investment Management,hanover-technology-investment-management
71821b74-2d23-90f8-a071-b874a0e11982,Glasswing Ventures,glasswing-vc
aebf6c2d-5f60-448d-b722-ce59b9bdb621,Equal Ventures,equal-ventures
4d8dd9ee-5178-402f-9142-05716cfc4bd1,Ground Up Ventures,ground-up-ventures
f351261b-f87d-4e2b-97c2-7a7c36d19219,BHG VC,bhg-vc
616b95b2-323b-405e-854c-acc19833ac20,Flex Capital,flex-capital
ad181856-a7f6-4355-9b08-a7eb16e98175,Cornerstone Ventures,cornerstone-ventures-基石創投
93d8ab02-8795-8324-232d-15604b38566f,Digital Garage (TSE: 4819),digital-ga
af6da4a5-6a3d-4e82-b95d-1c6998ba632c,Scribble Ventures,scribble-ventures
fa7da133-9e98-c6d6-fca6-d413b0887693,Qumra Capital,qumra-capital
8e3cf9dd-2be3-4d46-8d94-5821fb35668b,Thursday Ventures,thursday-ventures
3222998a-7e94-4be9-a2d7-8f3b912926f5,Novalis LifeSciences,novalis-lifesciences
abdee671-1310-4a00-99a8-172c968d3b65,stellahealth,stellahealth
956cf672-9d00-4203-9d26-0b68f3199cc9,CAV Angels,cav-angels
5d250c92-869f-3fbd-8b6d-1372520de19f,Bull City Venture Partners,bull-city-venture-partners
b8d3dfec-ae84-4ca3-a114-ecf0668d625c,Hildene,hildene
e29ffbb7-b9a4-4685-a978-2fd433fbc079,3W Fund Management,3w-fund-management
e8109cec-22e7-4527-a64f-ff0a6673afa0,Sino Biopharmaceutical,sino-biopharmaceutical
e7a1df00-0943-33cc-d451-8c2c6eae12e5,AltaIR Capital,altair
ca5fa4c4-c30b-64f0-7ef3-8afac26c41f5,Square Peg Capital,square-peg-capital
2ba9ff29-650f-cc04-3da6-ecaea78e1f1b,Access Industries,access-industries
0047d3e2-ac5d-4c03-aef1-037fcbbfd81d,Zeal Capital Partners,zeal-capital-partners
170a5b94-ae1e-4388-908b-c58d35b7f276,Rockefeller Capital Management,rockefeller-capital-management
2675c3db-17b1-eab7-3307-1a2194cd5ad6,Lingfeng Capital,lingfeng-capital
1c06f670-3c10-7d31-ae9a-abd78bbc52c8,Summer Capital,summer-capital
2df767b9-0dd4-4456-9850-ff486ebb2f37,CareQuest Innovation Partners,carequest-innovation-partners
c5ad714b-b83d-4661-a19b-a70845110956,Stride.VC,stride-vc
64112cc3-0fd8-4f40-986e-7fedbe1b2623,Nine Four Ventures,nine-four-ventures
f67105ea-28cd-46ae-811a-c99f0547ac1b,Atlantica Ventures,atlantica-ventures-ac1b
6f7d1f62-7c71-4a45-a3bd-dbb338277149,Inspect Element,inspect-element-7149
fc78eacf-af65-4391-acc1-46753a903a82,TampaBay.Ventures,tampabay-ventures
dc48b090-bf0a-43f9-a94f-309941fa3a29,"SC Launch, Inc.",sc-launch
1c8561ac-2361-d782-39f0-8e193d1c070e,Tampa Bay WaVE,tampa-bay-wave
3a594443-681d-476f-96a4-94db758e485e,Sandlot Partners,sandlot-partners
f7df413c-2a75-c103-9793-60ced650f798,SoGal Ventures,sogal-ventures-2
34bce72c-afe3-8123-af39-0ac5b248d6c2,H Venture Partners,h-venture-partners
005d7f1a-ea59-4791-aae1-b12001a7d8ea,Inertia Ventures,inertia-ventures
d59e3fc6-0064-4483-9129-4cf49a8059a2,A&H Haiat y Amezcua,a-h-haiat-y-amezcua
852ac3e6-fc1f-46aa-baa3-b4e7aa7fcc0f,True Beauty Ventures,true-beauty-ventures
96712e17-5941-6c09-3124-176e08daa746,1517 Fund,1517-fund
5c675824-8a6f-9446-df9b-40676eae160c,Cardumen Capital,cardumen-capital-sgeic-sa
82529d96-4597-49e8-b3aa-e5100c93030f,GOVO Venture Partners,govo-venture-partners
0a0b6336-047c-47da-82c6-5ccc675830b6,Frankstahl,frankstahl
4bdfb823-f9c1-402c-9ade-ffab068a9488,Revolution Ventures,revolution-ventures
16ff4f8a-161c-d93e-4b37-0c95fe08c45c,IDEA Fund Partners,idea-fund-partners
43d0fd13-b5e8-45b6-9a6a-7b1c95610377,Allison Wood Ventures,allison-wood-ventures
e025f58a-089d-2456-4d7c-a1f7dc749d06,Discount Tire,discount-tire
4a739b19-cf93-470b-b382-8369afeaa838,U.S. Army Combat Capabilities Development Command DEVCOM Soldier Center,u-s-army-combat-capabilities-development-command-army-research-laboratory
4fa0a145-b236-444d-87df-1588f0bc25b3,Dirigo Angels,dirigo-angels
ce6d88ee-34dd-c2e6-38c5-bf7d8acc457a,Maine Angels,maine-angels
25cd5946-531f-7495-1ea8-d294098cc74b,MassMutual,massmutual
9bb278b6-0bd4-4ce4-8c8c-c54e95080266,The Impact Seat,the-impact-seat
25c4c5b5-d606-45ef-8cdd-e619f8cd96da,Blue Field Capital,blue-field-capital
dd40baaf-83d0-4f15-25d5-46c46500de42,1315 Capital,1315-capital
0073f568-729d-47b2-af34-002f3730f601,Ruthless for Good Fund,ruthless-for-good-fund
5c1730e2-4ee0-da7e-8e21-659d474bffbb,Northwestern Mutual,northwestern-mutual-life
1e5a76ad-dea1-991e-1e17-58bccfcfc2ab,Solas BioVentures,solas-bioventures
d1a368d4-d35d-4a15-adb5-6985aea1871e,humbition,humbition
7707ea06-cf68-4d8e-95ee-dc5dccb881e3,Evergreen Mountain Equity Partners,evergreen-mountain-equity-partners
1003765c-ed0a-fbf9-a2ef-62e946168de1,Felton Group LLC,felton-group-llc
86ceeea4-30ab-4b8a-92cb-6a5167eb69b5,Jacobs Ventures,jacobs-ventures
74c00d8b-c972-c9f7-fb9e-e75c65ca85c0,Jennus Innovation,jennus-innovation
f85eeeeb-50a3-a722-799c-12c52881cc98,Vocap Partners,vocap-ventures
bef7b693-ba63-cafb-5091-980c061418e0,Elysian Park Ventures,elysian-park-ventures
ddcf8e30-5c10-b6f2-a62b-efc33e26fea8,SOFTBANK Latin America Ventures,softbank-latin-america-ventures
7b3fd67e-1cf1-46c8-9dec-2d149e1692f2,Storyteller Overland,storyteller-overland
2efa0372-b249-44f3-bea8-84eee300224b,Springdale Ventures,springdale-ventures
64a6fe08-0623-7992-fe04-704fe468173d,LDV Capital,ldv-capital
71480c3d-be94-4c0e-9df6-9daa2872819c,"CA Ventures, LLC",ca-ventures-llc
e8050f82-65b1-b436-3067-d2cbf728b79c,Post Holdings,post-holdings-2
9f26eae1-0b86-4aed-9a3f-1836a4d8dbf8,Tale Venture Partners,tale-venture-partners
c6c5c231-6315-6ca7-3405-7eb0f99e14da,Greenspring Associates,greenspring-associates
34bb836d-299c-e003-9c91-18b8162cd98d,Cross River Bank,cross-river-bank
aca550ec-a002-464b-a4ee-9547350709f8,Parker89,parker89
fc01313b-04c9-4569-8a14-710a69200efe,XBTO Humla Ventures,xbto-humla-ventures
d3d449b2-ef94-4e2f-ace4-103eb65b1376,MoreTech Ventures,moretech-ventures
278a2c30-e8f1-6470-ce54-8071158e5936,Alphabit Fund,alphabit-fund
2456e7fd-3f41-4d42-a135-bbc7fcf55823,KG Ventures,kirov-group-ventures
9893c144-6639-49dd-b30c-ae029c43924d,Baniulis Starship Enterprises Corporation,baniulis-starship-enterprises-corporation
55d02c5a-f0d6-f70f-1a04-832633cfce2a,AngelList,angellist
de1e1125-c193-4bf4-ad58-1066d34a0ae4,Hive Ventures,hive-ventures-0ae4
4d9cebef-525c-49f2-849a-64f83d8f06af,Navy Capital,navy-capital
f9b25087-0855-458c-9c23-0a680cd451af,One Tower Group,one-tower-group
606a0692-c252-4aff-8882-2f65ae68e744,Spero Ventures,spero-ventures
38bedcb2-f767-4673-a105-a482e0d317ee,W. R. Berkley,w-r-berkley
801537e4-62c0-474c-a1c5-7357a59fa90c,Groove Capital,groove-capital
65422965-99d1-5c5f-ded3-853c2599a8eb,Aspiration,aspiration
613dedd2-1788-458c-9377-003f8c2aae0e,One Small Planet,one-small-planet
8bf60415-91d0-7178-91db-e0fd8f4be846,Harvard Business School Alumni Angels of Greater NY,harvard-business-school-alumni-angels-of-greater-ny
8e373031-0a2e-490c-9769-b5015522b389,Gutter Capital,gutter-capital
9dda8c60-3517-927f-0c15-4807e7bd6054,Picus Capital,picus-capital
17df160f-24fd-0309-00e2-30eef7315581,Plus Eight Equity Fund LP,plus-eight-equity-fund-lp
3e250325-d100-40cc-b7f1-09b135bcfe2a,Raised In Space Enterprises,raised-in-space-vc
2a50d738-9b5b-45a7-bff6-558abdae9844,Midnight Venture Partners,midnight-venture-partners
46de5ad9-edfe-a1ed-95a1-d92f45bf7da0,Global Brain Corporation,global-brain-corporation
60049dc7-8e3b-7e6b-445c-5b0528bee944,Co-Stone Venture Capital,co-stone-capital
1732096c-7a58-4bda-a61d-1318780058c3,Greater Bay Area Homeland Development Fund,greater-bay-area-homeland-development-fund
588456b3-ddcf-98f7-c112-d18e88aa8c84,Keytone Ventures,keytone-ventures
baf65626-a1ac-bffe-288e-390b15331409,CNH Industrial,cnh-industrial-n-v
ad4d6753-61b6-4e46-85e8-2ec28c3c71fc,Musashi Seimitsu Industry,musashi-seimitsu-industry
74a68fc1-bef0-443b-a2c4-08fcc5dafeed,V.S.T. Tillers Tractors,v-s-t-tillers-tractors-ltd
39d8e145-b43e-41d8-83b5-5ee1df998e1e,Astanor Ventures,astanor-ventures
900bd3ef-f141-4777-a298-e461a241a9a0,Duro Ventures,duro-ventures
7aeea4b6-d97c-49f9-96ab-5ff211718367,Blue Pool Capital,blue-pool-capital
6d2487ee-6a04-4537-92bb-4fdbdaeebf9e,Adventure Fund,adventure-fund
24f79825-6848-41f2-9e64-a3bf0fb7ac3b,NEXT VENTŪRES,next-ventūres
65fb148f-9051-a982-4697-185c675cc21b,The White House,the-white-house
386c76ce-e49c-e424-fd9f-81bf48f7c2e7,Access Venture Partners,access-venture-partners
e9e7b997-5bf6-b4a4-9714-159782b8a8c3,K2 Investment Partners,k2-investment-partners
0dbc16a7-a596-4df4-a664-4a775a2bbf90,Top Down,top-down
140367a9-165d-7f28-79cc-33a9b71a214c,Bullpen Capital,bullpen-capital
25b2bfea-fc6c-b54e-2466-023430185425,KdT Ventures,kdt-ventures
5cdb5e61-b03b-4c2c-9481-9148c518584a,Piedmont Capital Investments,piedmont-capital-investments
2156c7c9-dc17-4fad-8dad-8fb373d42809,186 Ventures,186-ventures
a2281da9-8a3e-da3d-56b2-b8e0725b1b51,IVP,institutional-venture-partners
08d400e9-2ef7-3c08-e32d-e63d92d45507,Clermont Group,clermont-group
1fae85e3-5db4-4ef3-b87b-530bc90caed2,Solve FSHD,solve-fshd
4cb9f4ee-800a-4aef-9f11-ad199386c35c,Tachyon Ventures,tachyon-ventures
9020f576-6f27-4931-b93c-d8d226c5145b,FSHD Global,fshd-global
8b358fe4-2176-411f-8901-562341982080,Flexport Ventures,flexport-ventures
80f53721-ba1e-47fe-17ec-958ebfbfadef,Korea Investment Partners,korea-investment-partners
1919a6ba-4e4c-2559-378b-5d3afa12a27f,Farallon Capital Management,farallon-capital-management
8522a0e8-ae31-22f7-bc76-42d0d76eecfe,OurCrowd,ourcrowd
a4107970-b0af-44d4-9b4a-c8fa6b2480f4,Pandome,pandome
4b5a5b52-de4a-2b86-24d6-b7603e100ea0,The Enterprise Center,the-enterprise-center
616a8766-efce-46f2-9039-f9972a1e3a2d,Raynier Seed Fund,raynier-seed-fund
e1ca5f29-bb16-4273-95cc-c42689b438f5,Kirenaga Partners,kirenaga-partners
ea5de28f-7493-f605-c3fd-51965a5b5aba,Sapphire Ventures,sapphire-ventures
0179a631-f3d3-60b3-fefb-fd440ec7e889,SeedInvest,seedinvest
ed1e5c08-b6b5-4943-a9cc-22ac5167f928,AlbaCore Capital,albacore-capital
6ba46c0e-88f3-66e3-227b-009eff0e9592,State Street Corporation,state-street-corporation
98da18c4-5f06-4e06-8dd0-5ee799d3338f,Johnson & Johnson Foundation,johnson-johnson-foundation
701efe48-66e3-4dce-9c2d-290005bcf41c,ETF@JFFLabs,etf-jfflabs
9b8f0e63-86a7-7e0a-a90e-2493b9e08cd9,Zoma Capital,zoma-capital
3ad5f8b4-9cc7-43c6-8da4-23741025102f,First In,first-in-capital
c3f43a6d-387e-40cc-937e-7090e824252f,Nasdaq Ventures,nasdaq-ventures
7b51fe92-910c-45d2-ae86-1789804d9887,Tellus BioVentures,tellus-bioventures
5e078c41-7750-4896-a6c3-2b5aa4f91d3a,at.inc/,at-inc
dd5e942e-3885-4146-ac2a-54bf3dae14ff,Guotai Junan International,guotai-junan-international
2dd9e587-268d-dfa5-4e85-af03c640d899,Acumen,acumen-fund
dd8c42ef-da3c-46de-baf0-3cab9f7da20b,JPMorgan Chase & Co.,jpmorgan-chase-co-a20b
eaac93f2-4517-5e11-d5e9-6ba1b6050601,JW Asset Management,jw-asset-management
40434d68-d351-75ad-0d6e-030f9c1495ed,Adit Ventures,psp-ventures
e335e7dc-f19b-6b11-e2a1-9f07e98cbcdb,Heritage Group,heritage-group
bc119581-3370-4118-bd7d-ffa1877c0989,Climactic VC,climactic-vc
649bec8f-2732-b53a-526b-1bd65b3fc577,Tribeca Venture Partners,tribeca-venture-partners
bc01a319-d6ea-4c12-8dfb-a0f36812d3e6,Prelude Fund,prelude-venture-fund
9bbbd38b-4f1b-5b22-c559-2e5ec93899a6,Baring Vostok Capital Partners,baring-vostok-capital-partners
af78398e-58ce-45fc-8006-1232d66d6000,Air Street Capital,air-street-capital
e8de4e94-b48c-76f6-3770-aac7e51158f4,Point Nine,point-nine-capital
c57c97b5-6a62-5ff7-67ec-47013a1fb76e,Northwestern Mutual Future Ventures,northwestern-mutual-future-ventures
a4ea72d0-1436-4f87-a9ef-fe72e1f3f3fb,Level Eight Ventures,level-eight-ventures
94695fe1-8acc-4256-9632-22cc73a984cf,UnityPoint Health Ventures,unitypoint-health-ventures
a8611604-1b4f-4774-8b3f-c202674d4c21,Btomorrow Ventures,btomorrow-ventures
e04e0bbf-20d0-442c-a54c-67b7228cba9f,ADB Ventures,adb-ventures
7c07694d-4f6a-4ec1-8c56-fd0bb4b2a388,LG Technology Ventures,lg-technology-ventures
e6675a3d-8be4-47ca-b95d-d3e248f52604,Genesis Ventures,genesis-ventures-2604
b81b94d0-11b4-3ac4-85e4-d075cb1bc067,Tritium Partners,tritium-partners
29bca8d6-fd4a-406a-a267-ad45059a9c11,CP Ventures,cp-ventures
7bd48a3e-43e6-4d99-b9dd-830858bf5cca,Leadout Capital,leadout-capital
86e70dc7-bf96-4b6a-9d3f-77616ff93ad1,Treo Ventures,strategic-healthcare-investment-partners
685c0529-a756-47c0-8748-c38a31f7e1c7,Park West Asset Management,park-west-asset-management
8423c574-652b-49c8-8630-6559c44a18c5,Orillion,orillion
058eba79-fc8b-d913-c7db-018de6663581,Ben Franklin Technology Partners of Southeastern Pennsylvania,ben-franklin-technology-partners-of-southeastern-pennsylvania
30b3efdf-6024-804d-ea55-c4d1a8dfc86c,Goldman Sachs,goldman-sachs
eb3a0c61-3680-404d-8c4d-7de5de26399a,Breakaway Partners OÜ,breakaway-partners-oü
69c36cc8-209c-4a68-8d69-f112a9253719,Geometry Venture Development | Angel Investment Fund,geometry-venture-development
4d096273-ae5d-d4c3-a411-20a42514d2ce,Vista Equity Partners,vista-equity-partners
9b14f34c-a818-4f84-b67d-35fb7aa27bbc,The Spruce House Partnership,the-spruce-house-partnership
7c60b787-2f3e-4c87-8aef-8e92d7a15cc1,The Run,the-run
8d5c7e48-82da-3025-dd46-346a31bab86f,Meritech Capital Partners,meritech-capital-partners
4b95c6fc-bec6-4fe7-ae40-cc9f71ed314e,Info Edge ventures,info-edge-ventures
6fa208f1-1b81-48cf-8bf1-13113e75a6ab,Emma Group,emma-group
af15e5ea-73e6-43e3-8323-0772dc8865b5,Centauri Capital,centauri-capital
a69bc4f9-96fe-4466-a8d2-828f8caab78c,GSK NEXT,gsk-next
ace1144a-7ce2-8649-d316-384a03279265,Bain Capital Double Impact Fund,bain-capital-double-impact-fund
1d9f6754-f94f-6b6e-3f69-33411730ff51,Innovestor,innovestor
c704f7ae-32a0-4251-8a91-afe8a50541e0,Tensor Ventures,tensor-ventures
1e5928f2-8214-6dd1-9ef8-10d0348f61bf,Genoa Ventures,5-prime-ventures
4caa6a8f-fe58-5a8f-6ad4-0ce892f8df41,Capital Today,capital-today
036859ec-45a0-136d-c7ae-205a6d541a69,Vulcan Capital,vulcan-capital
b8165943-e413-4e86-9f5c-826893b75698,Soleus Capital,soleus-capital
29b6f6de-8961-488d-aa66-22c43415bac6,Revolution Growth,revolution-growth-bac6
c98f89cd-0060-4abb-a93b-f0894cbd19f8,cultivate(MD),cultivate-md
36ece991-c5e5-c1a3-8fc0-cb7febc5a377,Marker,marker
c7783089-41e0-d2d1-2c6b-c5fabeb307ba,Cencora,amerisourcebergen-corporation
0bd25fc1-8cdf-a990-608e-d316211c6061,Shanda Group,shanda-group
dd9e6164-cf23-01a4-9fab-1b930bdeb74d,I Squared Capital,i-squared-capital
87af5786-b952-4f07-9b09-871bbdfd67e0,8090 Partners,8090-partners
6534b995-6ac1-43fa-bb3f-b1bbdcfe9bd1,CSL Ventures,csl-ventures
97964389-3af3-49af-8f07-6f85a09e544b,"Little Bug Ventures, LLC",little-bug-ventures-llc
539278a7-9451-4eb9-9aed-b2810bdd769f,75 & Sunny,75-sunny
e1cd015c-e32b-4a78-b7f4-f7069a5e3961,"Grey Elephant Solutions, LLC",grey-elephant-solutions-llc
d4ba41b4-077c-e292-5387-ed55aa4b597f,John Deere,john-deere
9cd4f1b1-7e81-fdda-aefc-bd13cdbdd7fd,Riverstone Holdings,riverstone-holdings
2e036d33-1480-eb02-5b86-aa1a6b9090fc,Evolution Equity Partners,evolution-equity-partners
711c7b06-005d-462f-a782-0a274d9b778f,Bluewave Investment Partners,bluewave-investment-partners
0c1254fd-77cb-4e5c-bbb9-5c7583f6ef8a,The Mortgage Collaborative,the-mortgage-collaborative
10fc7697-3375-4996-9c14-c1e73289e856,Proman,proman
6859c706-dabe-f168-a3f6-4c45417d9be9,CrowdStrike,crowdstrike
59ef8417-32fb-4c18-8465-fdb25175511b,Ubiquity Ventures,ubiquity-ventures
d31ce78e-e3f1-4e7b-8e9a-47d4c308efe7,CM Ventures,cm-ventures
4ac2187e-cf23-2026-26f6-be6ea18d4f14,MindTree,mindtree
b9284fef-9486-84df-b2b2-c79872b91d95,Consolidated Investment Group,consolidated-investment-group
59325a01-bd3a-0ba7-8b9b-951824ce4d32,New York Ventures,new-york-ventures
bc4f9c1b-eb9b-f60b-edd3-44d1a141a403,Lion Capital,lion-capital
7345500f-aeb2-bb7a-e470-13f17fd858fb,Knoll Ventures,knoll-ventures
7b3cc76e-1070-537c-3089-d7a60a75b46a,Bertelsmann India Investments,bii-fund
374aca4a-efc0-4b23-b29e-68a274ada161,MLTPLY,mltply
4c2e47a8-03ea-4ef7-b0f7-2d35c9c0990f,Coinbase Ventures,coinbase-ventures
12d8db99-9c6c-42d3-8dab-138aff1f0fb5,DADA Holdings,dada-holdings
c3f68895-9b30-fe30-cf93-de13e4fa82e2,AE Industrial Partners,ae-industrial-partners
b40be3d9-2eda-dac2-9387-3c208f0adef7,Jumpstart Ventures,jumpstart-ventures
ddfb2e57-49ef-6466-494a-b8942b8beb95,BlueRun Ventures,bluerun-ventures
928d1176-2a0d-457f-98aa-951a825ebce2,Longley Capital,longley-capital
334d9aa5-ca75-457a-3d95-d2c074243acf,SBI Investment,sbi-investment-2
4f96a42d-e4a6-501b-0333-2d1a1dcdb61e,e.Republic Ventures,e-republic-ventures
3ef847c3-d09d-4762-864b-3b36a33e9597,DataTribe Opportunities Fund,datatribe-opportunities-fund
20da5cb5-f87d-3bde-cc89-d7aa3e21dc5c,Monozukuri Ventures,makers-boot-camp
3e12584b-edad-d39c-64c8-cae75bf26d19,E&Investment,e-networks-venture-investment
45fe8516-3350-6968-8b66-fda7cfb04b2c,Pioneer Investments,pioneer-investments
38038d21-313a-4782-9bc3-bdf79dde3f65,S&S Investment,s-s-investment-3f65
58131953-dba1-41a8-a1ab-a8ccc464c24d,Shinhan Asset Management,shinhan-asset-management
0028d32a-42eb-495e-9af7-d5964a2fec27,Draper Round Table,draper-round-table
18eae236-0624-4fe9-af4a-fbd72b6e2ea7,SWAT Equity Partners,swat-equity-partners
960ce830-967e-79c4-e98a-b402d7db9748,Third Point Ventures,third-point-ventures
31396b69-ffdc-4a84-8532-3a66cc44a26c,Black Nova Group,black-nova-group
a1e2c802-757c-4ad6-9e6d-f70a181c3f68,Forage Capital Partners,forage-capital-partners
961cb1f4-edc8-1e5f-de44-a1d996d7ae09,Open Prairie,open-prairie
aeabbe6c-7bc2-446c-bf2d-4e36b46cfa06,Athera Venture Partners,inventus-capital
312d115e-4ab1-4903-bd49-9f8d60141bb0,Equitas Capital,equitas-capital-1bb0
49d552da-1410-1661-4209-87bc60d0d273,Industry Ventures,industry-ventures
ca63ba4c-add5-bd06-b280-e27d72ba0824,CentreStone Ventures,centrestone-ventures
e210e077-dd94-425e-8152-2cde0babb5fd,Channel 4 Ventures,channel-4-ventures
